PlayerName,Player,Runs,Mins,BF,Fours,Sixes,SR,MB_Clust,Uncertainty,X,Y,Clust_KM,X_KM,Y_KM,Clust_PAM,X_PAM,Y_PAM,Clust_clara,X_Clara,Y_Clara
Shahid Saeed,42647,141,169,316,7,1,44,5,6.62288905259878e-05,1.44230693801695,1.63553310361823,3,1.44230693801695,1.63553310361823,1,1.44230693801695,1.63553310361823,1,1.44230693801695,1.63553310361823
Shoaib Akhtar,42655,394,717,538,27,12,73,2,0.000539525543555519,0.858714720971018,0.192984072172882,3,0.858714720971018,0.192984072172882,1,0.858714720971018,0.192984072172882,1,0.858714720971018,0.192984072172882
Shoaib Malik,42657,7173,10227,8715,584,110,82,1,9.49240686054509e-13,-5.91645485383543,-0.134535721883277,3,-5.91645485383543,-0.134535721883277,1,-5.91645485383543,-0.134535721883277,1,-5.91645485383543,-0.134535721883277
Shoaib Mohammad,42658,1256,1272,2460,97,2,51,4,9.44189063138978e-05,0.403283269767195,1.41890314768285,3,0.403283269767195,1.41890314768285,1,0.403283269767195,1.41890314768285,1,0.403283269767195,1.41890314768285
Salman Butt,42683,2699,4152,3508,340,7,76,4,0.293769855578794,-1.31790951292294,0.324384064073235,3,-1.31790951292294,0.324384064073235,1,-1.31790951292294,0.324384064073235,1,-1.31790951292294,0.324384064073235
Saeed Ajmal,42699,324,760,535,25,0,60,2,0.344311089596925,1.12626002553436,0.892430717358148,3,1.12626002553436,0.892430717358148,1,1.12626002553436,0.892430717358148,1,1.12626002553436,0.892430717358148
Shaiman Anwar,43121,1009,758,1243,100,16,81,3,0.00241968174955787,0.314030773390003,-0.180192638773468,3,0.314030773390003,-0.180192638773468,1,0.314030773390003,-0.180192638773468,1,0.314030773390003,-0.180192638773468
Sohail Tanvir,43265,399,647,458,44,6,87,2,0.00312432458831813,0.803876653896668,-0.457377167556,3,0.803876653896668,-0.457377167556,1,0.803876653896668,-0.457377167556,1,0.803876653896668,-0.457377167556
Sohaib Maqsood,43266,735,1277,881,58,16,83,2,0.00359820768938346,0.44683602824947,-0.283731447527946,3,0.44683602824947,-0.283731447527946,1,0.44683602824947,-0.283731447527946,1,0.44683602824947,-0.283731447527946
Tahir Naqqash,43271,136,162,181,6,0,75,5,0.230040166566907,1.23458447032188,0.130596399466568,3,1.23458447032188,0.130596399466568,1,1.23458447032188,0.130596399466568,1,1.23458447032188,0.130596399466568
Taufeeq Umar,43363,504,1322,895,51,2,56,7,3.01636678116113e-05,0.895101811495137,1.1037781062915,3,0.895101811495137,1.1037781062915,1,0.895101811495137,1.1037781062915,1,0.895101811495137,1.1037781062915
Umar Gul,43524,457,881,642,36,14,71,2,0.00487580142069421,0.775212897395837,0.284228503771443,3,0.775212897395837,0.284228503771443,1,0.775212897395837,0.284228503771443,1,0.775212897395837,0.284228503771443
Wajahatullah Wasti,43539,349,617,713,38,2,48,7,1.13393790801553e-07,1.15126023146649,1.46295272155002,3,1.15126023146649,1.46295272155002,1,1.15126023146649,1.46295272155002,1,1.15126023146649,1.46295272155002
Waqar Younis,43543,968,1358,1443,58,21,67,3,0.000346741692330621,0.355143481053215,0.488149250592626,3,0.355143481053215,0.488149250592626,1,0.355143481053215,0.488149250592626,1,0.355143481053215,0.488149250592626
Wasim Akram,43547,3705,4101,4178,247,121,88,1,0.000195420192339757,-2.93874570333256,-0.887121337895276,3,-2.93874570333256,-0.887121337895276,1,-2.93874570333256,-0.887121337895276,1,-2.93874570333256,-0.887121337895276
Wasim Bari,43549,221,141,431,11,0,51,7,0.00178683322860074,1.35659950873344,1.30315676586076,3,1.35659950873344,1.30315676586076,1,1.35659950873344,1.30315676586076,1,1.35659950873344,1.30315676586076
Wasim Raja,43553,782,824,1156,58,11,67,3,2.30756605174021e-05,0.642135405760614,0.518818890823572,3,0.642135405760614,0.518818890823572,1,0.642135405760614,0.518818890823572,1,0.642135405760614,0.518818890823572
Wahab Riaz,43590,576,877,705,45,20,81,2,0.000151371750062745,0.563473787768987,-0.231165978737692,3,0.563473787768987,-0.231165978737692,1,0.563473787768987,-0.231165978737692,1,0.563473787768987,-0.231165978737692
Mohammad Yousuf,43650,9578,15898,12741,774,90,75,1,0,-8.04638384756239,0.65721171019236,3,-8.04638384756239,0.65721171019236,1,-8.04638384756239,0.65721171019236,1,-8.04638384756239,0.65721171019236
Younis Khan,43652,7164,12624,9501,570,56,75,1,4.88910023577205e-10,-5.61714055044091,0.603876022929197,3,-5.61714055044091,0.603876022929197,1,-5.61714055044091,0.603876022929197,1,-5.61714055044091,0.603876022929197
Yasir Hameed,43656,2028,3493,3029,219,6,66,3,0.117720673805561,-0.622560164390744,0.76039411420678,3,-0.622560164390744,0.76039411420678,1,-0.622560164390744,0.76039411420678,1,-0.622560164390744,0.76039411420678
Zaheer Abbas,43695,2563,1664,3007,212,22,85,4,0.221062137792251,-0.819622657390014,-0.293923956660643,3,-0.819622657390014,-0.293923956660643,1,-0.819622657390014,-0.293923956660643,1,-0.819622657390014,-0.293923956660643
Zahid Fazal,43697,348,111,584,21,3,59,7,0.000577792228438567,1.18234282945019,0.90456762284952,3,1.18234282945019,0.90456762284952,1,1.18234282945019,0.90456762284952,1,1.18234282945019,0.90456762284952
Zahoor Elahi,43701,297,683,507,25,6,58,2,0.408750689891594,1.0894911649488,0.947051966783839,3,1.0894911649488,0.947051966783839,1,1.0894911649488,0.947051966783839,1,1.0894911649488,0.947051966783839
HM Amla,43906,7668,11816,8575,780,52,89,1,0,-6.014085827622,-0.0901728813457173,3,-6.014085827622,-0.0901728813457173,1,-6.014085827622,-0.0901728813457173,1,-6.014085827622,-0.0901728813457173
J Anderson,44014,151,87,267,19,0,56,5,0.00640030838706007,1.34874104086104,1.05071063260959,3,1.34874104086104,1.05071063260959,1,1.34874104086104,1.05071063260959,1,1.34874104086104,1.05071063260959
AM Bacher,44024,255,604,434,23,0,58,5,0.0597895059056009,1.20125423855026,0.975027844815399,3,1.20125423855026,0.975027844815399,1,1.20125423855026,0.975027844815399,1,1.20125423855026,0.975027844815399
DM Benkenstein,44070,305,586,463,20,0,65,5,0.117246459741324,1.13891579832826,0.636702920350641,3,1.13891579832826,0.636702920350641,1,1.13891579832826,0.636702920350641,1,1.13891579832826,0.636702920350641
N Boje,44091,1309,2164,1501,123,13,87,3,0.0232647273145573,-0.0528071577743386,-0.406075683467491,3,-0.0528071577743386,-0.406075683467491,1,-0.0528071577743386,-0.406075683467491,1,-0.0528071577743386,-0.406075683467491
LE Bosman,44098,301,388,305,37,9,98,9,0.00962031012131115,0.778567279432118,-1.02564640182949,3,0.778567279432118,-1.02564640182949,1,0.778567279432118,-1.02564640182949,1,0.778567279432118,-1.02564640182949
AC Botha,44102,599,1020,878,60,5,68,7,0.163238195832653,0.764671905242799,0.495004155645966,3,0.764671905242799,0.495004155645966,1,0.764671905242799,0.495004155645966,1,0.764671905242799,0.495004155645966
MV Boucher,44111,4662,7111,5496,354,83,84,1,0.007633870337732,-3.53241924485841,-0.329210460691971,3,-3.53241924485841,-0.329210460691971,1,-3.53241924485841,-0.329210460691971,1,-3.53241924485841,-0.329210460691971
J Botha,44149,609,942,710,56,3,85,2,0.00192206394011329,0.700003417945077,-0.325985513505792,3,0.700003417945077,-0.325985513505792,1,0.700003417945077,-0.325985513505792,1,0.700003417945077,-0.325985513505792
W Barresi,44407,865,1024,1145,85,14,75,3,0.00208657919104505,0.434307332757347,0.11737567884582,3,0.434307332757347,0.11737567884582,1,0.434307332757347,0.11737567884582,1,0.434307332757347,0.11737567884582
F Behardien,44410,1074,1473,1097,79,25,97,6,2.83664517430893e-08,0.0365004566529157,-1.00012992781565,3,0.0365004566529157,-1.00012992781565,1,0.0365004566529157,-1.00012992781565,1,0.0365004566529157,-1.00012992781565
DJ Callaghan,44416,493,624,726,43,5,67,7,0.115476634950092,0.916041817207972,0.523929682199868,3,0.916041817207972,0.523929682199868,1,0.916041817207972,0.523929682199868,1,0.916041817207972,0.523929682199868
WJ Cronje,44485,5521,8647,7222,361,94,76,1,1.45590463973555e-06,-4.31353856452069,0.110050719388048,3,-4.31353856452069,0.110050719388048,1,-4.31353856452069,0.110050719388048,1,-4.31353856452069,0.110050719388048
DN Crookes,44486,296,521,412,20,5,71,5,0.3609855499129,1.04864815835703,0.311432528774048,3,1.04864815835703,0.311432528774048,1,1.04864815835703,0.311432528774048,1,1.04864815835703,0.311432528774048
DJ Cullinan,44489,3820,6729,5429,295,33,70,1,0.36319938700052,-2.41242276762746,0.609650686105737,3,-2.41242276762746,0.609650686105737,1,-2.41242276762746,0.609650686105737,1,-2.41242276762746,0.609650686105737
PS de Villiers,44696,170,224,218,13,2,77,5,0.0515874136597029,1.15579757234072,0.019985349474313,3,1.15579757234072,0.019985349474313,1,1.15579757234072,0.019985349474313,1,1.15579757234072,0.019985349474313
HH Dippenaar,44708,3357,6776,4918,327,16,68,1,0.493162043239617,-2.07817934646374,0.781037039912739,3,-2.07817934646374,0.781037039912739,1,-2.07817934646374,0.781037039912739,1,-2.07817934646374,0.781037039912739
F du Plessis,44828,4693,6949,5298,411,58,88,1,0.0254586426704171,-3.33821654791171,-0.389560298500106,3,-3.33821654791171,-0.389560298500106,1,-3.33821654791171,-0.389560298500106,1,-3.33821654791171,-0.389560298500106
JP Duminy,44932,5016,7683,5956,337,74,84,1,0.000432051440252379,-3.61490357467043,-0.244050231418796,3,-3.61490357467043,-0.244050231418796,1,-3.61490357467043,-0.244050231418796,1,-3.61490357467043,-0.244050231418796
AB de Villiers,44936,9429,12855,9317,829,199,101,1,0,-8.70493888434969,-1.44450623182623,3,-8.70493888434969,-1.44450623182623,1,-8.70493888434969,-1.44450623182623,1,-8.70493888434969,-1.44450623182623
GD Elliott,44956,1976,3510,2415,151,28,81,4,0.289048996249759,-0.742619342371841,-0.125678027312742,3,-0.742619342371841,-0.125678027312742,1,-0.742619342371841,-0.125678027312742,1,-0.742619342371841,-0.125678027312742
HH Gibbs,45224,7915,13016,9520,912,126,83,1,0,-7.57216483337967,-0.157918482041611,3,-7.57216483337967,-0.157918482041611,1,-7.57216483337967,-0.157918482041611,1,-7.57216483337967,-0.157918482041611
AJ Hall,45396,895,1744,1197,90,10,74,3,0.00780282398351184,0.366465258265088,0.206234861216589,3,0.366465258265088,0.206234861216589,1,0.366465258265088,0.206234861216589,1,0.366465258265088,0.206234861216589
AC Hudson,45458,2541,3605,3900,276,15,65,4,0.0674596693069051,-1.13470821801921,0.794680067637639,3,-1.13470821801921,0.794680067637639,1,-1.13470821801921,0.794680067637639,1,-1.13470821801921,0.794680067637639
CA Ingram,45705,843,1225,1024,82,10,82,2,0.0359622913871188,0.433402040918901,-0.203858015929288,3,0.433402040918901,-0.203858015929288,1,0.433402040918901,-0.203858015929288,1,0.433402040918901,-0.203858015929288
JH Kallis,45789,11479,20430,15678,901,137,73,1,0,-10.4481518534658,0.733393320387943,3,-10.4481518534658,0.733393320387943,1,-10.4481518534658,0.733393320387943,1,-10.4481518534658,0.733393320387943
JM Kemp,45797,1504,2157,1800,97,60,83,6,0.230915994151338,-0.635195159740489,-0.478967587723525,3,-0.635195159740489,-0.478967587723525,1,-0.635195159740489,-0.478967587723525,1,-0.635195159740489,-0.478967587723525
G Kirsten,45813,6715,13114,9323,648,19,72,1,7.05879799056675e-13,-5.25369843234277,0.957682153501583,3,-5.25369843234277,0.957682153501583,1,-5.25369843234277,0.957682153501583,1,-5.25369843234277,0.957682153501583
PN Kirsten,45815,1293,1657,2308,90,8,56,3,0.251462921989327,0.271464173610095,1.13338104018542,3,0.271464173610095,1.13338104018542,1,0.271464173610095,1.13338104018542,1,0.271464173610095,1.13338104018542
L Klusener,45821,3541,5441,3951,291,76,89,4,0.0988437575158373,-2.59947276700744,-0.658258975068992,3,-2.59947276700744,-0.658258975068992,1,-2.59947276700744,-0.658258975068992,1,-2.59947276700744,-0.658258975068992
AP Kuiper,45840,539,584,662,37,11,81,2,7.18769183150059e-06,0.750614122827676,-0.198390595145833,3,0.750614122827676,-0.198390595145833,1,0.750614122827676,-0.198390595145833,1,0.750614122827676,-0.198390595145833
CR Matthews,46189,141,228,202,5,2,69,5,0.00261924911282274,1.24768979621215,0.400382793134378,3,1.24768979621215,0.400382793134378,1,1.24768979621215,0.400382793134378,1,1.24768979621215,0.400382793134378
ND McKenzie,46208,1688,3372,2432,142,8,69,3,0.00222894596327849,-0.297340530439865,0.559024858737673,3,-0.297340530439865,0.559024858737673,1,-0.297340530439865,0.559024858737673,1,-0.297340530439865,0.559024858737673
BM McMillan,46214,838,1274,1144,55,7,73,3,0.00472836869853599,0.580043567348507,0.252109383962007,3,0.580043567348507,0.252109383962007,1,0.580043567348507,0.252109383962007,1,0.580043567348507,0.252109383962007
JA Morkel,46248,782,1148,780,71,25,100,6,1.0686729161713e-05,0.194717581770592,-1.1780730601087,3,0.194717581770592,-1.1780730601087,1,0.194717581770592,-1.1780730601087,1,0.194717581770592,-1.1780730601087
R McLaren,46393,479,917,670,42,6,71,2,0.0240164878008002,0.84728379354956,0.321349035410857,3,0.84728379354956,0.321349035410857,1,0.84728379354956,0.321349035410857,1,0.84728379354956,0.321349035410857
M Morkel,46538,268,525,354,24,7,75,2,0.115046180531891,0.99890004605968,0.0951938966986439,3,0.99890004605968,0.0951938966986439,1,0.99890004605968,0.0951938966986439,1,0.99890004605968,0.0951938966986439
A Nel,46569,125,200,161,14,3,77,2,0.528988066250342,1.16477857242192,0.00311288309757068,3,1.16477857242192,0.00311288309757068,1,1.16477857242192,0.00311288309757068,1,1.16477857242192,0.00311288309757068
M Ntini,46592,199,424,296,16,6,67,5,0.0179420753993259,1.13286541363945,0.482434125284102,3,1.13286541363945,0.482434125284102,1,1.13286541363945,0.482434125284102,1,1.13286541363945,0.482434125284102
JL Ontong,46681,184,361,267,18,1,68,5,0.00427306568845309,1.19916006249059,0.459727027140132,3,1.19916006249059,0.459727027140132,1,1.19916006249059,0.459727027140132,1,1.19916006249059,0.459727027140132
RJ Peterson,46750,556,908,688,51,5,80,2,0.000383976156757782,0.748115188600033,-0.108623848770003,3,0.748115188600033,-0.108623848770003,1,0.748115188600033,-0.108623848770003,1,0.748115188600033,-0.108623848770003
SM Pollock,46774,3475,5281,4020,242,58,86,4,0.126739736616031,-2.21212032600441,-0.417319505433253,3,-2.21212032600441,-0.417319505433253,1,-2.21212032600441,-0.417319505433253,1,-2.21212032600441,-0.417319505433253
AG Prince,46788,974,1730,1426,74,4,68,3,0.000379685307389965,0.472729419493046,0.534674920738052,3,0.472729419493046,0.534674920738052,1,0.472729419493046,0.534674920738052,1,0.472729419493046,0.534674920738052
AN Petersen,46934,504,885,610,54,3,82,2,0.000259352639515376,0.777841912938663,-0.198874115324253,3,0.777841912938663,-0.198874115324253,1,0.777841912938663,-0.198874115324253,1,0.777841912938663,-0.198874115324253
VD Philander,46945,151,295,212,14,0,71,5,0.0196635986432536,1.2227298571672,0.314570365430331,3,1.2227298571672,0.314570365430331,1,1.2227298571672,0.314570365430331,1,1.2227298571672,0.314570365430331
JN Rhodes,46973,5927,8576,7322,391,47,80,1,7.3310004733429e-08,-3.92777608855638,0.187738941757186,3,-3.92777608855638,0.187738941757186,1,-3.92777608855638,0.187738941757186,1,-3.92777608855638,0.187738941757186
DJ Richardson,46978,868,1479,1298,33,1,66,3,0.000374070558207151,0.701479543561421,0.633513478359055,3,0.701479543561421,0.633513478359055,1,0.701479543561421,0.633513478359055,1,0.701479543561421,0.633513478359055
MJR Rindel,46987,575,1193,860,56,0,66,7,0.152359570384277,0.838015734392083,0.612329518501184,3,0.838015734392083,0.612329518501184,1,0.838015734392083,0.612329518501184,1,0.838015734392083,0.612329518501184
JA Rudolph,47015,1167,2080,1707,108,5,68,3,7.81002560046318e-05,0.242706642641035,0.551869507930828,3,0.242706642641035,0.551869507930828,1,0.242706642641035,0.551869507930828,1,0.242706642641035,0.551869507930828
EO Simons,47190,217,383,295,10,3,73,5,0.00541660435752933,1.13832008786251,0.205373567158135,3,1.13832008786251,0.205373567158135,1,1.13832008786251,0.205373567158135,1,1.13832008786251,0.205373567158135
RP Snell,47215,322,260,330,20,4,97,5,0.0284427031116877,0.898582891673083,-0.963889907723216,3,0.898582891673083,-0.963889907723216,1,0.898582891673083,-0.963889907723216,1,0.898582891673083,-0.963889907723216
WF Stelling,47232,180,324,271,8,2,66,5,0.000984631711981043,1.23167523382778,0.547288567229439,3,1.23167523382778,0.547288567229439,1,1.23167523382778,0.547288567229439,1,1.23167523382778,0.547288567229439
PL Symcox,47267,694,1021,830,48,22,83,2,0.00300807541999448,0.450446759361003,-0.344587959301856,3,0.450446759361003,-0.344587959301856,1,0.450446759361003,-0.344587959301856,1,0.450446759361003,-0.344587959301856
GC Smith,47270,6962,12559,8587,784,44,81,1,1.02517994093887e-11,-5.80717465198518,0.339166082779452,3,-5.80717465198518,0.339166082779452,1,-5.80717465198518,0.339166082779452,1,-5.80717465198518,0.339166082779452
DW Steyn,47492,364,678,555,35,9,65,2,0.00353706264545228,0.952493123846692,0.577808149226409,3,0.952493123846692,0.577808149226409,1,0.952493123846692,0.577808149226409,1,0.952493123846692,0.577808149226409
IJL Trott,47623,2777,5153,3603,211,3,77,4,0.135442148001919,-1.14264695832938,0.303441175581055,3,-1.14264695832938,0.303441175581055,1,-1.14264695832938,0.303441175581055,1,-1.14264695832938,0.303441175581055
RN ten Doeschate,47660,1485,1936,1716,125,25,86,3,0.0199764324923217,-0.240651799601904,-0.437061061347372,3,-0.240651799601904,-0.437061061347372,1,-0.240651799601904,-0.437061061347372,1,-0.240651799601904,-0.437061061347372
M van Jaarsveld,47700,124,211,169,16,0,73,5,0.102208636077149,1.22717986154045,0.210418610024095,3,1.22717986154045,0.210418610024095,1,1.22717986154045,0.210418610024095,1,1.22717986154045,0.210418610024095
MN van Wyk,47711,425,844,617,48,4,68,2,0.0537462820377317,0.913539559328525,0.46855887804664,3,0.913539559328525,0.46855887804664,1,0.913539559328525,0.46855887804664,1,0.913539559328525,0.46855887804664
KC Wessels,47884,3287,5500,5933,255,2,55,1,3.90354415458205e-13,-1.61181841708669,1.4790704708476,3,-1.61181841708669,1.4790704708476,1,-1.61181841708669,1.4790704708476,1,-1.61181841708669,1.4790704708476
RP Arnold,48122,3820,6279,5271,277,20,72,1,0.418808730089858,-2.13468370958901,0.554772062854135,3,-2.13468370958901,0.554772062854135,1,-2.13468370958901,0.554772062854135,1,-2.13468370958901,0.554772062854135
MS Atapattu,48124,8426,15300,12450,720,15,67,1,0,-6.53794411595156,1.4148270619138,3,-6.53794411595156,1.4148270619138,1,-6.53794411595156,1.4148270619138,1,-6.53794411595156,1.4148270619138
HMCM Bandara,48284,160,262,224,8,5,71,5,0.0163397611045178,1.17585405329568,0.279524397746536,3,1.17585405329568,0.279524397746536,1,1.17585405329568,0.279524397746536,1,1.17585405329568,0.279524397746536
UDU Chandana,48369,1613,2463,2212,107,22,72,3,0.00373099338611049,-0.233605642714775,0.289136644262719,3,-0.233605642714775,0.289136644262719,1,-0.233605642714775,0.289136644262719,1,-0.233605642714775,0.289136644262719
RG de Alwis,48446,401,233,512,33,7,78,2,0.000634952407204459,0.938790207721547,-0.0574191335392884,3,0.938790207721547,-0.0574191335392884,1,0.938790207721547,-0.0574191335392884,1,0.938790207721547,-0.0574191335392884
ALF de Mel,48447,466,322,595,22,3,78,2,0.00292131024346598,0.973601944914009,-0.0283930245805135,3,0.973601944914009,-0.0283930245805135,1,0.973601944914009,-0.0283930245805135,1,0.973601944914009,-0.0283930245805135
SI de Saram,48449,183,161,270,12,1,67,5,0.00120416393453893,1.24918699123725,0.495556633808927,3,1.24918699123725,0.495556633808927,1,1.24918699123725,0.495556633808927,1,1.24918699123725,0.495556633808927
DS de Silva,48454,371,457,691,23,0,53,7,1.56221525937639e-06,1.1943893623162,1.20658541329431,3,1.1943893623162,1.20658541329431,1,1.1943893623162,1.20658541329431,1,1.1943893623162,1.20658541329431
EAR de Silva,48456,138,199,241,4,1,57,5,0.00191237283718237,1.35742177297224,0.979195291889363,3,1.35742177297224,0.979195291889363,1,1.35742177297224,0.979195291889363,1,1.35742177297224,0.979195291889363
PA de Silva,48462,9143,9927,11290,703,99,80,1,0,-6.8685027474443,0.124800004720028,3,-6.8685027474443,0.124800004720028,1,-6.8685027474443,0.124800004720028,1,-6.8685027474443,0.124800004720028
SKL de Silva,48465,155,230,183,16,0,84,9,0.0391007529262568,1.12784192506087,-0.32453756909174,3,1.12784192506087,-0.32453756909174,1,1.12784192506087,-0.32453756909174,1,1.12784192506087,-0.32453756909174
HDPK Dharmasena,48469,1222,1853,1879,63,2,65,3,0.00203483421207773,0.399848295831523,0.707906254588977,3,0.399848295831523,0.707906254588977,1,0.399848295831523,0.707906254588977,1,0.399848295831523,0.707906254588977
RL Dias,48470,1561,853,2295,116,4,68,4,0.0454933685462434,0.219151547489733,0.547865607987209,3,0.219151547489733,0.547865607987209,1,0.219151547489733,0.547865607987209,1,0.219151547489733,0.547865607987209
TM Dilshan,48472,10023,16315,11603,1084,54,86,1,0,-8.37334725954653,0.302926065220753,3,-8.37334725954653,0.302926065220753,1,-8.37334725954653,0.302926065220753,1,-8.37334725954653,0.302926065220753
CRD Fernando,48835,239,586,392,19,2,60,5,0.0016989146399824,1.18517126570477,0.844218465404994,3,1.18517126570477,0.844218465404994,1,1.18517126570477,0.844218465404994,1,1.18517126570477,0.844218465404994
AP Gurusinha,49005,3827,4593,6292,271,42,60,1,2.40252262528884e-13,-2.24042340475094,0.998952082506263,3,-2.24042340475094,0.998952082506263,1,-2.24042340475094,0.998952082506263,1,-2.24042340475094,0.998952082506263
DA Gunawardene,49010,1708,3408,2389,210,5,71,3,0.0587364686088969,-0.436006356776928,0.470702882190635,3,-0.436006356776928,0.470702882190635,1,-0.436006356776928,0.470702882190635,1,-0.436006356776928,0.470702882190635
UC Hathurusingha,49125,613,661,1209,54,0,50,7,0.00295293214976455,0.977096301413586,1.3787111944144,3,0.977096301413586,1.3787111944144,1,0.977096301413586,1.3787111944144,1,0.977096301413586,1.3787111944144
HMRKB Herath,49178,140,365,216,10,2,64,5,0.00430814544370983,1.25638019083305,0.634754669287281,3,1.25638019083305,0.634754669287281,1,1.25638019083305,0.634754669287281,1,1.25638019083305,0.634754669287281
ST Jayasuriya,49209,12987,16357,14252,1451,260,91,1,0,-12.9361208219782,-0.975476078862599,3,-12.9361208219782,-0.975476078862599,1,-12.9361208219782,-0.975476078862599,1,-12.9361208219782,-0.975476078862599
DPMD Jayawardene,49289,12429,20051,15719,1103,74,79,1,0,-10.3494508406527,0.808847826030409,3,-10.3494508406527,0.808847826030409,1,-10.3494508406527,0.808847826030409,1,-10.3494508406527,0.808847826030409
WS Jayantha,49347,400,705,530,54,4,75,2,0.00280082525373948,0.883648606622288,0.115549044513728,3,0.883648606622288,0.115549044513728,1,0.883648606622288,0.115549044513728,1,0.883648606622288,0.115549044513728
RS Kalpage,49356,839,947,1310,29,4,64,3,3.99451186656741e-05,0.768077194606433,0.6893051503673,3,0.768077194606433,0.6893051503673,1,0.768077194606433,0.6893051503673,1,0.768077194606433,0.6893051503673
RS Kaluwitharana,49361,3656,4779,4702,407,17,77,1,0.364065281361671,-2.1027489436607,0.26834192049153,3,-2.1027489436607,0.26834192049153,1,-2.1027489436607,0.26834192049153,1,-2.1027489436607,0.26834192049153
SHT Kandamby,49363,858,1599,1229,70,0,69,3,0.0105548340160359,0.601846277627095,0.486172122392935,3,0.601846277627095,0.486172122392935,1,0.601846277627095,0.486172122392935,1,0.601846277627095,0.486172122392935
SHU Karnain,49364,229,271,386,8,3,59,5,0.00444607280220088,1.25320062669068,0.875675408853075,3,1.25320062669068,0.875675408853075,1,1.25320062669068,0.875675408853075,1,1.25320062669068,0.875675408853075
DSBP Kuruppu,49368,1022,751,1978,79,4,51,3,0.000625448843656229,0.628401854217621,1.34404485990534,3,0.628401854217621,1.34404485990534,1,0.628401854217621,1.34404485990534,1,0.628401854217621,1.34404485990534
KMDN Kulasekara,49535,1313,2206,1618,93,39,81,6,0.0678846335811828,-0.281279322491415,-0.284237734245629,3,-0.281279322491415,-0.284237734245629,1,-0.281279322491415,-0.284237734245629,1,-0.281279322491415,-0.284237734245629
GF Labrooy,49552,249,191,350,13,3,71,5,0.00728960438769022,1.15837703651325,0.290275121847197,3,1.15837703651325,0.290275121847197,1,1.15837703651325,0.290275121847197,1,1.15837703651325,0.290275121847197
DK Liyanage,49554,144,71,207,6,1,69,5,0.00190450457467495,1.27937990671606,0.388520528649543,3,1.27937990671606,0.388520528649543,1,1.27937990671606,0.388520528649543,1,1.27937990671606,0.388520528649543
KS Lokuarachchi,49557,210,333,262,9,5,80,5,0.0722709348381354,1.07500689707587,-0.157994839647858,3,1.07500689707587,-0.157994839647858,1,1.07500689707587,-0.157994839647858,1,1.07500689707587,-0.157994839647858
RAS Lakmal,49619,202,360,362,14,2,55,5,0.0104342885783547,1.28144234095358,1.07563097798613,3,1.28144234095358,1.07563097798613,1,1.28144234095358,1.07563097798613,1,1.28144234095358,1.07563097798613
RS Madugalle,49623,949,785,1571,57,16,60,3,4.90646635913361e-05,0.539485446713524,0.820940574893233,3,0.539485446713524,0.820940574893233,1,0.539485446713524,0.820940574893233,1,0.539485446713524,0.820940574893233
RS Mahanama,49626,5079,6501,8347,325,17,60,1,0,-2.94183987957939,1.28792618469809,3,-2.94183987957939,1.28792618469809,1,-2.94183987957939,1.28792618469809,1,-2.94183987957939,1.28792618469809
LRD Mendis,49629,1513,743,2012,112,9,75,4,0.119182347059391,0.184655551317723,0.16059390104755,3,0.184655551317723,0.16059390104755,1,0.184655551317723,0.16059390104755,1,0.184655551317723,0.16059390104755
J Mubarak,49633,704,1552,1115,62,5,63,3,0.404573407329363,0.66624922215391,0.738822627326289,3,0.66624922215391,0.738822627326289,1,0.66624922215391,0.738822627326289,1,0.66624922215391,0.738822627326289
M Muralitharan,49636,668,917,863,50,12,77,2,0.00157850597438736,0.633353530587538,-0.00730429846822123,3,0.633353530587538,-0.00730429846822123,1,0.633353530587538,-0.00730429846822123,1,0.633353530587538,-0.00730429846822123
MF Maharoof,49638,1104,1522,1283,89,25,86,6,0.0332511454271462,0.0586021772861735,-0.479363022888824,3,0.0586021772861735,-0.479363022888824,1,0.0586021772861735,-0.479363022888824,1,0.0586021772861735,-0.479363022888824
T Thushara,49677,392,568,422,32,9,92,2,0.0509293564651676,0.776261490792219,-0.747610994926964,3,0.776261490792219,-0.747610994926964,1,0.776261490792219,-0.747610994926964,1,0.776261490792219,-0.747610994926964
BMAJ Mendis,49700,604,1028,706,46,11,85,2,0.000590748860949231,0.616683628485162,-0.393670130660634,3,0.616683628485162,-0.393670130660634,1,0.616683628485162,-0.393670130660634,1,0.616683628485162,-0.393670130660634
SL Malinga,49758,506,908,666,39,20,75,2,0.000977161100322532,0.646112209308264,0.0323267689116688,3,0.646112209308264,0.0323267689116688,1,0.646112209308264,0.0323267689116688,1,0.646112209308264,0.0323267689116688
AD Mathews,49764,5250,7744,6316,409,82,83,1,0.000740696220373094,-3.99335428027469,-0.240127871215212,3,-3.99335428027469,-0.240127871215212,1,-3.99335428027469,-0.240127871215212,1,-3.99335428027469,-0.240127871215212
ASA Perera,49854,195,309,257,15,3,75,5,0.0124087954229585,1.13332117672461,0.0940156801049506,3,1.13332117672461,0.0940156801049506,1,1.13332117672461,0.0940156801049506,1,1.13332117672461,0.0940156801049506
MDK Perera,49920,143,196,191,12,3,74,5,0.0367123967757339,1.18650362980988,0.135933239299918,3,1.18650362980988,0.135933239299918,1,1.18650362980988,0.135933239299918,1,1.18650362980988,0.135933239299918
